"","sector","fuel","units","year","emissions","Non.CO2","CEDS_agg_sector","CEDS_agg_fuel","iso"
"227","1A3di_International-shipping","diesel_oil","kt",1985,1.7621924628102e-05,"SO2","trn_intl_ship","refined liquids","abw"
"228","1A3di_International-shipping","heavy_oil","kt",1985,2.6382224655208e-06,"SO2","trn_intl_ship","refined liquids","abw"
"229","1A3di_International-shipping","diesel_oil","kt",1985,4.88097584972777e-06,"CO","trn_intl_ship","refined liquids","abw"
"230","1A3di_International-shipping","heavy_oil","kt",1985,1.2191554307973e-07,"CO","trn_intl_ship","refined liquids","abw"
"231","1A3di_International-shipping","diesel_oil","kt",1985,2.74309971929393e-07,"N2O","trn_intl_ship","refined liquids","abw"
"232","1A3di_International-shipping","heavy_oil","kt",1985,7.25687756426966e-09,"N2O","trn_intl_ship","refined liquids","abw"
"233","1A3di_International-shipping","diesel_oil","kt",1986,0,"BC","trn_intl_ship","refined liquids","abw"
"234","1A3di_International-shipping","heavy_oil","kt",1986,0,"BC","trn_intl_ship","refined liquids","abw"
"235","1A3di_International-shipping","diesel_oil","kt",1986,0,"NMVOC","trn_intl_ship","refined liquids","abw"
"236","1A3di_International-shipping","heavy_oil","kt",1986,0,"NMVOC","trn_intl_ship","refined liquids","abw"
"237","1A3di_International-shipping","diesel_oil","kt",1986,0,"NH3","trn_intl_ship","refined liquids","abw"
"238","1A3di_International-shipping","heavy_oil","kt",1986,0,"NH3","trn_intl_ship","refined liquids","abw"
"239","1A3di_International-shipping","diesel_oil","kt",1986,0,"OC","trn_intl_ship","refined liquids","abw"
"240","1A3di_International-shipping","heavy_oil","kt",1986,0,"OC","trn_intl_ship","refined liquids","abw"
"241","1A3di_International-shipping","diesel_oil","kt",1986,0,"NOx","trn_intl_ship","refined liquids","abw"
"242","1A3di_International-shipping","heavy_oil","kt",1986,0,"NOx","trn_intl_ship","refined liquids","abw"
"243","1A3di_International-shipping","diesel_oil","kt",1986,0,"SO2","trn_intl_ship","refined liquids","abw"
"244","1A3di_International-shipping","heavy_oil","kt",1986,0,"SO2","trn_intl_ship","refined liquids","abw"
"245","1A3di_International-shipping","diesel_oil","kt",1986,0,"CO","trn_intl_ship","refined liquids","abw"
"246","1A3di_International-shipping","heavy_oil","kt",1986,0,"CO","trn_intl_ship","refined liquids","abw"
"247","1A3di_International-shipping","diesel_oil","kt",1986,0,"N2O","trn_intl_ship","refined liquids","abw"
"248","1A3di_International-shipping","heavy_oil","kt",1986,0,"N2O","trn_intl_ship","refined liquids","abw"
"249","1A3di_International-shipping","diesel_oil","kt",1987,0,"BC","trn_intl_ship","refined liquids","abw"
"250","1A3di_International-shipping","heavy_oil","kt",1987,0,"BC","trn_intl_ship","refined liquids","abw"
"251","1A3di_International-shipping","diesel_oil","kt",1987,0,"NMVOC","trn_intl_ship","refined liquids","abw"
"252","1A3di_International-shipping","heavy_oil","kt",1987,0,"NMVOC","trn_intl_ship","refined liquids","abw"
"253","1A3di_International-shipping","diesel_oil","kt",1987,0,"NH3","trn_intl_ship","refined liquids","abw"
"254","1A3di_International-shipping","heavy_oil","kt",1987,0,"NH3","trn_intl_ship","refined liquids","abw"
"255","1A3di_International-shipping","diesel_oil","kt",1987,0,"OC","trn_intl_ship","refined liquids","abw"
"256","1A3di_International-shipping","heavy_oil","kt",1987,0,"OC","trn_intl_ship","refined liquids","abw"
"257","1A3di_International-shipping","diesel_oil","kt",1987,0,"NOx","trn_intl_ship","refined liquids","abw"
"258","1A3di_International-shipping","heavy_oil","kt",1987,0,"NOx","trn_intl_ship","refined liquids","abw"
"259","1A3di_International-shipping","diesel_oil","kt",1987,0,"SO2","trn_intl_ship","refined liquids","abw"
"260","1A3di_International-shipping","heavy_oil","kt",1987,0,"SO2","trn_intl_ship","refined liquids","abw"
"261","1A3di_International-shipping","diesel_oil","kt",1987,0,"CO","trn_intl_ship","refined liquids","abw"
"262","1A3di_International-shipping","heavy_oil","kt",1987,0,"CO","trn_intl_ship","refined liquids","abw"
"263","1A3di_International-shipping","diesel_oil","kt",1987,0,"N2O","trn_intl_ship","refined liquids","abw"
"264","1A3di_International-shipping","heavy_oil","kt",1987,0,"N2O","trn_intl_ship","refined liquids","abw"
"265","1A3di_International-shipping","diesel_oil","kt",1988,0,"BC","trn_intl_ship","refined liquids","abw"
"266","1A3di_International-shipping","heavy_oil","kt",1988,0,"BC","trn_intl_ship","refined liquids","abw"
"267","1A3di_International-shipping","diesel_oil","kt",1988,0,"NMVOC","trn_intl_ship","refined liquids","abw"
"268","1A3di_International-shipping","heavy_oil","kt",1988,0,"NMVOC","trn_intl_ship","refined liquids","abw"
"269","1A3di_International-shipping","diesel_oil","kt",1988,0,"NH3","trn_intl_ship","refined liquids","abw"
"270","1A3di_International-shipping","heavy_oil","kt",1988,0,"NH3","trn_intl_ship","refined liquids","abw"
"271","1A3di_International-shipping","diesel_oil","kt",1988,0,"OC","trn_intl_ship","refined liquids","abw"
"272","1A3di_International-shipping","heavy_oil","kt",1988,0,"OC","trn_intl_ship","refined liquids","abw"
"273","1A3di_International-shipping","diesel_oil","kt",1988,0,"NOx","trn_intl_ship","refined liquids","abw"
"274","1A3di_International-shipping","heavy_oil","kt",1988,0,"NOx","trn_intl_ship","refined liquids","abw"
"275","1A3di_International-shipping","diesel_oil","kt",1988,0,"SO2","trn_intl_ship","refined liquids","abw"
"276","1A3di_International-shipping","heavy_oil","kt",1988,0,"SO2","trn_intl_ship","refined liquids","abw"
"277","1A3di_International-shipping","diesel_oil","kt",1988,0,"CO","trn_intl_ship","refined liquids","abw"
"278","1A3di_International-shipping","heavy_oil","kt",1988,0,"CO","trn_intl_ship","refined liquids","abw"
"279","1A3di_International-shipping","diesel_oil","kt",1988,0,"N2O","trn_intl_ship","refined liquids","abw"
"280","1A3di_International-shipping","heavy_oil","kt",1988,0,"N2O","trn_intl_ship","refined liquids","abw"
"281","1A3di_International-shipping","diesel_oil","kt",1989,0,"BC","trn_intl_ship","refined liquids","abw"
"282","1A3di_International-shipping","heavy_oil","kt",1989,0,"BC","trn_intl_ship","refined liquids","abw"
"283","1A3di_International-shipping","diesel_oil","kt",1989,0,"NMVOC","trn_intl_ship","refined liquids","abw"
"284","1A3di_International-shipping","heavy_oil","kt",1989,0,"NMVOC","trn_intl_ship","refined liquids","abw"
"285","1A3di_International-shipping","diesel_oil","kt",1989,0,"NH3","trn_intl_ship","refined liquids","abw"
"286","1A3di_International-shipping","heavy_oil","kt",1989,0,"NH3","trn_intl_ship","refined liquids","abw"
"287","1A3di_International-shipping","diesel_oil","kt",1989,0,"OC","trn_intl_ship","refined liquids","abw"
"288","1A3di_International-shipping","heavy_oil","kt",1989,0,"OC","trn_intl_ship","refined liquids","abw"
"289","1A3di_International-shipping","diesel_oil","kt",1989,0,"NOx","trn_intl_ship","refined liquids","abw"
"290","1A3di_International-shipping","heavy_oil","kt",1989,0,"NOx","trn_intl_ship","refined liquids","abw"
"291","1A3di_International-shipping","diesel_oil","kt",1989,0,"SO2","trn_intl_ship","refined liquids","abw"
"292","1A3di_International-shipping","heavy_oil","kt",1989,0,"SO2","trn_intl_ship","refined liquids","abw"
"293","1A3di_International-shipping","diesel_oil","kt",1989,0,"CO","trn_intl_ship","refined liquids","abw"
"294","1A3di_International-shipping","heavy_oil","kt",1989,0,"CO","trn_intl_ship","refined liquids","abw"
"295","1A3di_International-shipping","diesel_oil","kt",1989,0,"N2O","trn_intl_ship","refined liquids","abw"
"296","1A3di_International-shipping","heavy_oil","kt",1989,0,"N2O","trn_intl_ship","refined liquids","abw"
"297","1A3di_International-shipping","diesel_oil","kt",1990,0,"BC","trn_intl_ship","refined liquids","abw"
"298","1A3di_International-shipping","heavy_oil","kt",1990,0,"BC","trn_intl_ship","refined liquids","abw"
"299","1A3di_International-shipping","diesel_oil","kt",1990,0,"NMVOC","trn_intl_ship","refined liquids","abw"
"300","1A3di_International-shipping","heavy_oil","kt",1990,0,"NMVOC","trn_intl_ship","refined liquids","abw"
"301","1A3di_International-shipping","diesel_oil","kt",1990,0,"NH3","trn_intl_ship","refined liquids","abw"
"302","1A3di_International-shipping","heavy_oil","kt",1990,0,"NH3","trn_intl_ship","refined liquids","abw"
"303","1A3di_International-shipping","diesel_oil","kt",1990,0,"OC","trn_intl_ship","refined liquids","abw"
"304","1A3di_International-shipping","heavy_oil","kt",1990,0,"OC","trn_intl_ship","refined liquids","abw"
"305","1A3di_International-shipping","diesel_oil","kt",1990,0,"NOx","trn_intl_ship","refined liquids","abw"
"306","1A3di_International-shipping","heavy_oil","kt",1990,0,"NOx","trn_intl_ship","refined liquids","abw"
"307","1A3di_International-shipping","diesel_oil","kt",1990,0,"SO2","trn_intl_ship","refined liquids","abw"
"308","1A3di_International-shipping","heavy_oil","kt",1990,0,"SO2","trn_intl_ship","refined liquids","abw"
"309","1A3di_International-shipping","diesel_oil","kt",1990,0,"CO","trn_intl_ship","refined liquids","abw"
"310","1A3di_International-shipping","heavy_oil","kt",1990,0,"CO","trn_intl_ship","refined liquids","abw"
"311","1A3di_International-shipping","diesel_oil","kt",1990,0,"N2O","trn_intl_ship","refined liquids","abw"
"312","1A3di_International-shipping","heavy_oil","kt",1990,0,"N2O","trn_intl_ship","refined liquids","abw"
"313","1A3di_International-shipping","diesel_oil","kt",1991,0,"BC","trn_intl_ship","refined liquids","abw"
"314","1A3di_International-shipping","heavy_oil","kt",1991,0,"BC","trn_intl_ship","refined liquids","abw"
"315","1A3di_International-shipping","diesel_oil","kt",1991,0,"NMVOC","trn_intl_ship","refined liquids","abw"
"316","1A3di_International-shipping","heavy_oil","kt",1991,0,"NMVOC","trn_intl_ship","refined liquids","abw"
"317","1A3di_International-shipping","diesel_oil","kt",1991,0,"NH3","trn_intl_ship","refined liquids","abw"
"318","1A3di_International-shipping","heavy_oil","kt",1991,0,"NH3","trn_intl_ship","refined liquids","abw"
"319","1A3di_International-shipping","diesel_oil","kt",1991,0,"OC","trn_intl_ship","refined liquids","abw"
"320","1A3di_International-shipping","heavy_oil","kt",1991,0,"OC","trn_intl_ship","refined liquids","abw"
"321","1A3di_International-shipping","diesel_oil","kt",1991,0,"NOx","trn_intl_ship","refined liquids","abw"
"322","1A3di_International-shipping","heavy_oil","kt",1991,0,"NOx","trn_intl_ship","refined liquids","abw"
"323","1A3di_International-shipping","diesel_oil","kt",1991,0,"SO2","trn_intl_ship","refined liquids","abw"
"324","1A3di_International-shipping","heavy_oil","kt",1991,0,"SO2","trn_intl_ship","refined liquids","abw"
"325","1A3di_International-shipping","diesel_oil","kt",1991,0,"CO","trn_intl_ship","refined liquids","abw"
"326","1A3di_International-shipping","heavy_oil","kt",1991,0,"CO","trn_intl_ship","refined liquids","abw"
"327","1A3di_International-shipping","diesel_oil","kt",1991,0,"N2O","trn_intl_ship","refined liquids","abw"
"328","1A3di_International-shipping","heavy_oil","kt",1991,0,"N2O","trn_intl_ship","refined liquids","abw"
"329","1A3di_International-shipping","diesel_oil","kt",1992,0,"BC","trn_intl_ship","refined liquids","abw"
"330","1A3di_International-shipping","heavy_oil","kt",1992,0,"BC","trn_intl_ship","refined liquids","abw"
"331","1A3di_International-shipping","diesel_oil","kt",1992,0,"NMVOC","trn_intl_ship","refined liquids","abw"
"332","1A3di_International-shipping","heavy_oil","kt",1992,0,"NMVOC","trn_intl_ship","refined liquids","abw"
"333","1A3di_International-shipping","diesel_oil","kt",1992,0,"NH3","trn_intl_ship","refined liquids","abw"
"334","1A3di_International-shipping","heavy_oil","kt",1992,0,"NH3","trn_intl_ship","refined liquids","abw"
"335","1A3di_International-shipping","diesel_oil","kt",1992,0,"OC","trn_intl_ship","refined liquids","abw"
"336","1A3di_International-shipping","heavy_oil","kt",1992,0,"OC","trn_intl_ship","refined liquids","abw"
"337","1A3di_International-shipping","diesel_oil","kt",1992,0,"NOx","trn_intl_ship","refined liquids","abw"
"338","1A3di_International-shipping","heavy_oil","kt",1992,0,"NOx","trn_intl_ship","refined liquids","abw"
"339","1A3di_International-shipping","diesel_oil","kt",1992,0,"SO2","trn_intl_ship","refined liquids","abw"
"340","1A3di_International-shipping","heavy_oil","kt",1992,0,"SO2","trn_intl_ship","refined liquids","abw"
"341","1A3di_International-shipping","diesel_oil","kt",1992,0,"CO","trn_intl_ship","refined liquids","abw"
"342","1A3di_International-shipping","heavy_oil","kt",1992,0,"CO","trn_intl_ship","refined liquids","abw"
"343","1A3di_International-shipping","diesel_oil","kt",1992,0,"N2O","trn_intl_ship","refined liquids","abw"
"344","1A3di_International-shipping","heavy_oil","kt",1992,0,"N2O","trn_intl_ship","refined liquids","abw"
"345","1A3di_International-shipping","diesel_oil","kt",1993,0,"BC","trn_intl_ship","refined liquids","abw"
"346","1A3di_International-shipping","heavy_oil","kt",1993,0,"BC","trn_intl_ship","refined liquids","abw"
"347","1A3di_International-shipping","diesel_oil","kt",1993,0,"NMVOC","trn_intl_ship","refined liquids","abw"
"348","1A3di_International-shipping","heavy_oil","kt",1993,0,"NMVOC","trn_intl_ship","refined liquids","abw"
"349","1A3di_International-shipping","diesel_oil","kt",1993,0,"NH3","trn_intl_ship","refined liquids","abw"
"350","1A3di_International-shipping","heavy_oil","kt",1993,0,"NH3","trn_intl_ship","refined liquids","abw"
"351","1A3di_International-shipping","diesel_oil","kt",1993,0,"OC","trn_intl_ship","refined liquids","abw"
"352","1A3di_International-shipping","heavy_oil","kt",1993,0,"OC","trn_intl_ship","refined liquids","abw"
"353","1A3di_International-shipping","diesel_oil","kt",1993,0,"NOx","trn_intl_ship","refined liquids","abw"
"354","1A3di_International-shipping","heavy_oil","kt",1993,0,"NOx","trn_intl_ship","refined liquids","abw"
"355","1A3di_International-shipping","diesel_oil","kt",1993,0,"SO2","trn_intl_ship","refined liquids","abw"
"356","1A3di_International-shipping","heavy_oil","kt",1993,0,"SO2","trn_intl_ship","refined liquids","abw"
"357","1A3di_International-shipping","diesel_oil","kt",1993,0,"CO","trn_intl_ship","refined liquids","abw"
"358","1A3di_International-shipping","heavy_oil","kt",1993,0,"CO","trn_intl_ship","refined liquids","abw"
"359","1A3di_International-shipping","diesel_oil","kt",1993,0,"N2O","trn_intl_ship","refined liquids","abw"
"360","1A3di_International-shipping","heavy_oil","kt",1993,0,"N2O","trn_intl_ship","refined liquids","abw"
"361","1A3di_International-shipping","diesel_oil","kt",1994,0,"BC","trn_intl_ship","refined liquids","abw"
"362","1A3di_International-shipping","heavy_oil","kt",1994,0,"BC","trn_intl_ship","refined liquids","abw"
"363","1A3di_International-shipping","diesel_oil","kt",1994,0,"NMVOC","trn_intl_ship","refined liquids","abw"
"364","1A3di_International-shipping","heavy_oil","kt",1994,0,"NMVOC","trn_intl_ship","refined liquids","abw"
"365","1A3di_International-shipping","diesel_oil","kt",1994,0,"NH3","trn_intl_ship","refined liquids","abw"
"366","1A3di_International-shipping","heavy_oil","kt",1994,0,"NH3","trn_intl_ship","refined liquids","abw"
"367","1A3di_International-shipping","diesel_oil","kt",1994,0,"OC","trn_intl_ship","refined liquids","abw"
"368","1A3di_International-shipping","heavy_oil","kt",1994,0,"OC","trn_intl_ship","refined liquids","abw"
"369","1A3di_International-shipping","diesel_oil","kt",1994,0,"NOx","trn_intl_ship","refined liquids","abw"
"370","1A3di_International-shipping","heavy_oil","kt",1994,0,"NOx","trn_intl_ship","refined liquids","abw"
"371","1A3di_International-shipping","diesel_oil","kt",1994,0,"SO2","trn_intl_ship","refined liquids","abw"
"372","1A3di_International-shipping","heavy_oil","kt",1994,0,"SO2","trn_intl_ship","refined liquids","abw"
"373","1A3di_International-shipping","diesel_oil","kt",1994,0,"CO","trn_intl_ship","refined liquids","abw"
"374","1A3di_International-shipping","heavy_oil","kt",1994,0,"CO","trn_intl_ship","refined liquids","abw"
"375","1A3di_International-shipping","diesel_oil","kt",1994,0,"N2O","trn_intl_ship","refined liquids","abw"
"376","1A3di_International-shipping","heavy_oil","kt",1994,0,"N2O","trn_intl_ship","refined liquids","abw"
"377","1A3di_International-shipping","diesel_oil","kt",1995,0,"BC","trn_intl_ship","refined liquids","abw"
"378","1A3di_International-shipping","heavy_oil","kt",1995,0,"BC","trn_intl_ship","refined liquids","abw"
"379","1A3di_International-shipping","diesel_oil","kt",1995,0,"NMVOC","trn_intl_ship","refined liquids","abw"
